name,overallScore,confidence,collectedAt,dx_codeReviewDuration,dx_debuggingTime,dx_successfulDeploymentsRatio,dx_timeToFirstCommit,dx_linesChangedPerHour,dx_averageCommentsPerPR,dx_prIterationRate,tp_buildTime,tp_bundleSize,tp_bundleLoadTime,tp_performanceScore,tp_typeScriptErrorRate,tp_testCoverage,bi_timeToMarket,bi_featureSuccessRate,bi_activeContributors,bi_issueResolutionRate,bi_communityGrowth,avg_dx,avg_tp,avg_bi,Cluster,dx_tp_interaction,tp_bi_interaction,dx_bi_interaction,testCov_x_codeReview,bundleSize_x_buildTime,avg_dx_squared,avg_tp_squared,avg_bi_squared,tp_testCoverage_squared,dx_codeReviewDuration_squared,tp_bundleSize_log,tp_bundleLoadTime_log,dx_codeReviewDuration_log,testCov_per_errorRate,performance_efficiency,dx_efficiency,overallScore_category,testCoverage_category,confidence_std,dx_codeReviewDuration_std,dx_debuggingTime_std,dx_successfulDeploymentsRatio_std,dx_timeToFirstCommit_std,dx_linesChangedPerHour_std,dx_averageCommentsPerPR_std,dx_prIterationRate_std,tp_buildTime_std,tp_bundleSize_std,tp_bundleLoadTime_std,tp_performanceScore_std,tp_typeScriptErrorRate_std,tp_testCoverage_std,bi_featureSuccessRate_std,bi_activeContributors_std,bi_issueResolutionRate_std,avg_dx_std,avg_tp_std,avg_bi_std,dx_tp_interaction_std,tp_bi_interaction_std,dx_bi_interaction_std,testCov_x_codeReview_std,bundleSize_x_buildTime_std,avg_dx_squared_std,avg_tp_squared_std,avg_bi_squared_std,tp_testCoverage_squared_std,dx_codeReviewDuration_squared_std,tp_bundleSize_log_std,tp_bundleLoadTime_log_std,dx_codeReviewDuration_log_std,testCov_per_errorRate_std,performance_efficiency_std,dx_efficiency_std,confidence_norm,dx_codeReviewDuration_norm,dx_debuggingTime_norm,dx_successfulDeploymentsRatio_norm,dx_timeToFirstCommit_norm,dx_linesChangedPerHour_norm,dx_averageCommentsPerPR_norm,dx_prIterationRate_norm,tp_buildTime_norm,tp_bundleSize_norm,tp_bundleLoadTime_norm,tp_performanceScore_norm,tp_typeScriptErrorRate_norm,tp_testCoverage_norm,bi_featureSuccessRate_norm,bi_activeContributors_norm,bi_issueResolutionRate_norm,avg_dx_norm,avg_tp_norm,avg_bi_norm,dx_tp_interaction_norm,tp_bi_interaction_norm,dx_bi_interaction_norm,testCov_x_codeReview_norm,bundleSize_x_buildTime_norm,avg_dx_squared_norm,avg_tp_squared_norm,avg_bi_squared_norm,tp_testCoverage_squared_norm,dx_codeReviewDuration_squared_norm,tp_bundleSize_log_norm,tp_bundleLoadTime_log_norm,dx_codeReviewDuration_log_norm,testCov_per_errorRate_norm,performance_efficiency_norm,dx_efficiency_norm
ant-design/ant-design,70,90,2025-10-02T08:07:19.729Z,141.97487080103355,0.0,0.95,2.5,0.4974676615534559,10.6,0.8,600.0,243172352,2431723.52,60.0,0.1875,95,7.161035294423635,0.89,21,0.25,96.255,22.474619780369572,40934138.45125,25.111207058884723,1,919979197.72885,1027905626.4263936,564.3648308745667,13487.612726098187,145903411200.0,505.1085342721792,1675603690746104.0,630.5727199541819,9025,20156.863938970168,19.30928102149553,14.704111242626006,4.962668886153716,481.0126582278481,0.09983361064891846,22.474619780369572,Medium,High,0.0,-0.476599200216061,-0.4860520699924041,-2.220446049250313e-16,0.0,-0.22527372147442146,2.3745961413257377,1.2581333095105083,0.1605575176262903,0.014290101206251515,0.014290101206251486,-0.6084655483959112,-0.6469863712554856,1.3511890395259079,0.9881292610690539,-0.17948953965443454,-1.3079428918486478,-0.49744774522924207,0.014290126767183959,1.5859662258141682,-0.29693233744855013,0.10051174849497747,-0.3605433235107857,-0.43251235588229997,0.014366116223326137,-0.1975328524822657,-0.17198125679976556,1.6658863863148208,1.400887107709623,-0.39470412949309,0.7586287080904489,0.7586290660696978,-0.0677369507368943,0.8694017769895211,-0.2963589282596785,0.8485690047143284,0.0,0.07597082303921984,0.0,0.0,0.0,0.0014267700786180623,0.8412698412698412,0.8,0.9999999999999998,0.0825063593199464,0.08250635931994639,0.0,0.10185185185185192,1.0,0.8829787234042553,0.37037037037037035,0.08333333333333334,0.0025355655210273025,0.08250648800204903,0.7925205696367276,0.0018279607360042666,0.07134998860469173,0.002940005337585471,0.08490987134644232,0.08289294837894855,8.432715146856371e-06,0.00689564731801467,0.6730087558921451,1.0000000000000002,0.005789894472619217,0.66581645050848,0.665813902494514,0.6487091651992175,0.7973704568946824,0.0,0.20976451942963562
chakra-ui/chakra-ui,77,90,2025-10-02T08:07:33.843Z,61.732325581395344,1628.496666666667,0.95,2.5,0.5270315578510374,2.0,0.2,600.0,285070336,2850703.36,60.0,0.1961538461538461,85,4.214769345238095,0.84,28,0.9807692307692308,39.765,242.34371768655905,47986964.09269231,14.760107715201466,1,11629339278.71447,708292758.9336435,3577.019377155986,5247.247674418604,171042201600.0,58730.47750214263,2302748722833341.0,217.86077976434984,7225,3810.880021687398,19.46824650427491,14.86307666556947,4.138876874295619,412.313432835821,0.09983361064891846,0.14872305212032286,High,Medium,0.0,-0.6865221487377724,-0.27538566963774624,-2.220446049250313e-16,0.0,-0.22468739547407898,-0.6727107027243027,-1.2250245382075995,0.1605575176262903,0.10555524291378574,0.10555524291378567,-0.6084655483959112,-0.553512390118822,-0.11749469908920893,0.6915718597878251,0.4487238491360864,2.1072852482689934,-0.30331773531710476,0.10555524625763936,-0.0934442139026122,-0.1464808385620054,-0.048083789385019234,-0.24132776379075133,-0.6866956056204502,0.10562769211193863,-0.1904572315962839,-0.15364682627625437,-0.25787489235885874,-0.15854195467585716,-0.4226302444980754,0.8616347668695528,0.8616354452822548,-0.6620119014593211,0.3062462692399975,-0.2963589282596785,-0.3319654135832681,0.0,0.03295919514263111,0.031154950743776808,0.0,0.0,0.001515255451160004,0.15873015873015872,0.2,0.9999999999999998,0.09682261433654887,0.09682261433654885,0.0,0.12535612535612523,0.5999999999999996,0.8297872340425532,0.5,0.9764957264957265,0.031219186497958424,0.09682273762928097,0.3883683697465644,0.023299765217162767,0.04910061802639682,0.019909789971924184,0.03294433883708543,0.09720317119291776,0.000998597824614518,0.009476678076499465,0.2157213697917983,0.5636363636363637,0.0010946303250986063,0.6871648753432502,0.6871624852692855,0.5360767310408757,0.6357889489743516,0.0,4.8202340199553e-05
mantinedev/mantine,73,90,2025-10-02T08:07:47.176Z,87.35621273712738,5.903888888888889,0.95,2.5,0.1069353068538411,1.4,0.2,600.0,203544576,2035445.76,60.0,0.1764705882352941,85,5.686848668981481,0.8,55,0.8382352941176471,29.777,14.059576704695733,34263461.15607843,18.420416792619825,1,481729760.2922474,631147235.2527041,258.9832628283038,7425.278082655827,122126745600.0,197.6716971152229,1173984770394095.2,339.3117548138305,7225,7631.107903774256,19.13139559045568,14.526225890847412,4.481376515898688,455.83596214511044,0.09983361064891846,2.0364720422026488,High,Medium,0.0,-0.6194873615236396,-0.4852883281648805,-2.220446049250313e-16,0.0,-0.23301895475593887,-0.8853135057975613,-1.2250245382075995,0.1605575176262903,-0.07202991343202854,-0.07202991343202857,-0.6084655483959112,-0.7661198766257442,-0.11749469908920893,0.4543259387628427,2.8718326344709526,1.4411571590200416,-0.5048776769988654,-0.07202990882944275,0.500421333427661,-0.30308912779362307,-0.08395055744204444,-0.3726277606752638,-0.619511828721949,-0.07195052580701444,-0.19757021259770455,-0.1866459623685299,0.30824074497861953,-0.15854195467585716,-0.4161036185255874,0.6433629482206343,0.6433629556012492,-0.4149362382988803,0.6630181535203832,-0.2963589282596785,-0.23214623574577065,0.0,0.046694117141800155,0.00011294795457368525,0.0,0.0,0.0002578984066488957,0.11111111111111109,0.2,0.9999999999999998,0.06896581887397175,0.06896581887397175,0.0,0.07189542483660127,0.5999999999999996,0.7872340425531915,0.9999999999999999,0.8022875816993463,0.0014377581966430319,0.068965946069574,0.5312828483733508,0.000949289539643634,0.04373024805882103,0.001219841488252562,0.046679471840998896,0.06935811328564045,3.204526216256572e-06,0.00483122235054339,0.35028980242345426,0.5636363636363637,0.002191962801435872,0.6419271527354196,0.6419244296359081,0.5829047747422249,0.7381545269582621,0.0,0.017780603892001087
radix-ui/primitives,63,90,2025-10-02T08:08:01.959Z,994.7876058201064,4445.979259259259,0.95,2.5,0.0344174927771333,5.4,0.7,600.0,22098944,220989.44,78.419,0.1608433734939759,85,21.655008169934632,0.51,16,0.1927710843373494,17.953,778.6216117960203,3720116.1699738954,11.262155850854398,0,2896562848.3335123,41896528.08952956,8768.957940890232,84556.94649470905,13259366400.0,606251.6143558325,13839264318101.244,126.83615440893396,7225,989602.3806932993,16.911040427791946,12.305874721645687,6.90353398767562,497.5317348377997,0.13048086522462563,0.17509000298906646,Medium,Medium,0.0,1.7544487230775658,0.08909092278802296,-2.220446049250313e-16,0.0,-0.23445716436989475,0.5320385146908297,0.8442736682241566,0.1605575176262903,-0.4672675772941634,-0.46726757729416346,0.9853633885474006,-0.9349162649575801,-0.11749469908920893,-1.2657069886682828,-0.6282133887905209,-1.5754005172795473,0.1701805138254326,-0.46726753010501687,-0.6609681728139082,-0.2691641075394536,-0.3579070675912064,-0.03587444931378799,1.7597005012833862,-0.46717274734457714,-0.12392176672741818,-0.22056253045091131,-0.68216513601884,-0.15854195467585716,1.2615343159225165,-0.7953772763678871,-0.7953796985240977,1.332382856159812,1.0048153704142622,0.14740116518271906,-0.330571198901323,0.0,0.5330957051539434,0.08505652339688068,0.0,0.0,4.0851041514223515e-05,0.4285714285714286,0.7,0.9999999999999998,0.006967085489553921,0.00696708548955392,0.48052490151574445,0.029451137884872858,0.5999999999999996,0.4787234042553191,0.2777777777777778,0.013386880856760403,0.10118077727824044,0.0069672276123409526,0.2517930269595709,0.005790925597162605,0.0027104435370484676,0.04915512092765528,0.5330885322685491,0.00738550327792597,0.010309596381064209,5.6615071052850336e-05,0.11486552108435405,0.5636363636363637,0.28425601806757317,0.34374238666009327,0.34373788159884033,0.9140727006677369,0.8362235486559941,0.06308374544149553,0.0002958779384689997
shadcn-ui/ui,71,90,2025-10-02T08:08:17.342Z,14.992048611111112,6063.613835125446,0.95,2.5,115.8780927852959,1.125,0.5,600.0,38243328,382433.28,62.653,0.1915384615384615,95,2.6354687500000007,0.3,21,0.3076923076923077,95.763,885.6512823602646,6437753.1874230765,24.00123221153846,1,5701604365.960129,154514009.17191315,21256.72208637553,1424.2446180555557,22945996800.0,784378.1939463812,41444666102175.984,576.0591476721914,9025,224.76152155791863,17.4594796977977,12.854312100493033,2.772091636907781,471.3740458015268,0.10424792013311147,0.1460358905674569,High,High,0.0,-0.8087996354434435,0.298352175919416,-2.220446049250313e-16,0.0,2.063012631747358,-0.9827564572061381,0.016554385651454295,0.1605575176262903,-0.4321007422134863,-0.4321007422134863,-0.3788967243712299,-0.6033651800583761,1.3511890395259079,-2.5112480740494427,-0.17948953965443454,-1.0383196176288338,0.26468070146159905,-0.4321007076513622,1.4058787506037291,-0.22975720576618977,-0.30554855240562256,0.4582863545172997,-0.8046203983366631,-0.43200728626676244,-0.10227559824036447,-0.2197554933300092,1.4117839741819531,1.400887107709623,-0.42875690889239404,-0.44000096010566503,-0.4400033684149883,-1.6479964921143615,0.7903901484890375,-0.23244147737186266,-0.3321075035848164,0.0,0.007905460925619372,0.11600367027418959,0.0,0.0,0.34676344341256116,0.08928571428571427,0.5,0.9999999999999998,0.012483511254334312,0.01248351125433431,0.0692129086118285,0.1128205128205127,1.0,0.2553191489361702,0.37037037037037035,0.15384615384615388,0.11514362395831573,0.01248365066261392,0.7491822959439438,0.011414912704940168,0.0105501406363929,0.11949663033664905,0.008835650889054275,0.012899604677990456,0.013338769528540557,0.00017022577903836282,0.6126073801423725,1.0000000000000002,6.454405390048127e-05,0.41739557430463026,0.41739138789162356,0.34920389658421325,0.7747003100157721,0.00908633349564511,2.296072813125368e-05
tailwindlabs/headlessui,77,90,2025-10-02T08:08:30.068Z,562.3750877192983,0.0,0.95,2.5,0.0495080700961897,3.2,1.0,600.0,7260160,72601.6,92.91,0.1644578313253012,85,11.803094729344728,0.78,13,0.3253012048192771,28.0,81.43922796991352,1222256.6124096385,10.7816791868328,1,99539634.89576277,13177978.678985763,878.0516291949482,47801.88245614036,4356096000.0,6632.347852335544,1493911226579.0852,116.2446060877836,7225,316265.7392872885,15.797912562863628,11.192756012843805,6.333945636714015,487.2237569060773,0.15459234608985026,81.43922796991352,High,Medium,0.0,0.6232120389848973,-0.4860520699924041,-2.220446049250313e-16,0.0,-0.23415788048142214,-0.2475050965777853,2.0858525920832105,0.1605575176262903,-0.49959046243650085,-0.49959046243650085,2.239295476350513,-0.895874923438652,-0.11749469908920893,0.3357029782503512,-0.8974476982721727,-0.9560249636500957,-0.4453858589464075,-0.49959038374993675,-0.7389229386611305,-0.308458363377328,-0.3712589965365885,-0.3481302350985385,0.62594956148091,-0.49949436959997556,-0.19678826256792406,-0.22092344380741422,-0.7315351894562527,-0.15854195467585716,0.11117979580742102,-1.5166591061006618,-1.5166581105484336,0.9214877705953216,0.9203166804671158,0.4965258469826965,3.966461659888659,0.0,0.30131384584887344,0.0,0.0,0.0,8.601746147825637e-05,0.25396825396825395,1.0,0.9999999999999998,0.001896774328991151,0.001896774328991151,0.858574000156531,0.03926818384649711,0.5999999999999996,0.7659574468085106,0.2222222222222222,0.1753681392235609,0.010227953803275836,0.0018969220670383884,0.23303311612181848,0.00018301484301512053,0.0007112447772527418,0.004706951175004051,0.3013031121808271,0.002317328510176733,0.00011263091427639068,5.807467670381467e-06,0.10313001993964135,0.5636363636363637,0.09084499994813733,0.1942537924041272,0.19424935476709426,0.8361960989119865,0.8119790450489637,0.11271437442204346,0.7636433005890099
react-bootstrap/react-bootstrap,62,90,2025-10-02T08:08:43.209Z,405.9384578544061,3381.6253205128205,0.95,2.5,0.2587448435257453,0.2,0.1,600.0,33408000,334080.0,67.375,0.1891304347826087,85,12.78630583983106,0.57,14,0.6739130434782609,22.606,541.653217601536,5623805.427355072,10.127243776661864,1,3046152304.891856,56953648.51533887,5485.45417706403,34504.76891762452,20044800000.0,293388.2081380969,31627187484748.37,102.56106651193645,7225,164786.03156521346,17.324305980157398,12.719138757526895,6.0086619648063975,426.85589519650654,0.11210482529118136,0.16012805625171014,Medium,Medium,0.0,0.21395734114162937,-0.04859656381762821,-2.220446049250313e-16,0.0,-0.23000819198114303,-1.3105191119440784,-1.6388841794939506,0.1605575176262903,-0.4426333944557137,-0.4426333944557137,0.029706361586005637,-0.6293753313311867,-0.11749469908920893,-0.9098381071308089,-0.8077029284449554,0.6732020361143315,-0.03904705454102447,-0.44263337120469,-0.8451015795445365,-0.26706258533956173,-0.3509066582330075,-0.16580794584778277,0.2157852653411163,-0.4425395269878991,-0.1619413257398339,-0.22004250489897315,-0.7953178451727451,-0.15854195467585716,-0.14761403148220284,-0.5275904899910367,-0.5275929609639979,0.6868315281079791,0.4254567512785716,-0.11867660624775157,-0.33136234710482765,0.0,0.21746064684169142,0.06469424988761743,0.0,0.0,0.000712267589676097,0.015873015873015872,0.1,0.9999999999999998,0.010831312696596583,0.010831312696596582,0.1924030158357466,0.10628019323671495,0.5999999999999996,0.5425531914893617,0.24074074074074073,0.6014492753623187,0.07026642111216072,0.010831450550337096,0.20748109484129518,0.006090845997576287,0.0037586224005087886,0.030659687461196943,0.21744862496663336,0.011248102279721745,0.004989124663024019,0.00012982170504288753,0.08796857333268915,0.5636363636363637,0.047333563478879466,0.39924228781610727,0.399238010585909,0.7917218976190158,0.6699930172692312,0.025258842642436052,0.00015533422797711985
Semantic-Org/Semantic-UI-React,65,90,2025-10-02T08:08:57.428Z,582.4987422839505,5484.46130952381,0.95,2.5,0.7601351653424464,6.9,0.8,600.0,210960384,2109603.84,60.0,0.319047619047619,75,27.78198032407409,0.8,29,0.2857142857142857,13.264,868.4100267104432,35511787.19317461,14.226338921957677,0,30838792064.960335,505202720.3345381,12354.295363209083,43687.405671296285,126576230400.0,754135.9744912327,1261087029653320.0,202.3887191224079,5625,339304.7847623842,19.16718092499816,14.562011208292379,6.36904229625548,227.93053545586108,0.09983361064891846,0.1583112117120792,Medium,Medium,0.0,0.6758576385191741,0.22343155721496338,-2.220446049250313e-16,0.0,-0.22006436796545442,1.0635455223739763,1.2581333095105083,0.1605575176262903,-0.05587627778225918,-0.055876277782259245,-0.6084655483959112,0.7739170562875641,-1.5861784377043258,0.4543259387628427,0.5384686189633037,-1.1410332459030488,0.24945780219075378,-0.055876294557570434,-0.1800453423436878,0.12338504909381598,-0.14250512404667173,0.10600308792808076,0.49903393655593437,-0.05579752129569047,-0.10595067120956066,-0.1840995492756698,-0.3299943254689557,-1.5447011212407284,0.1505405976287386,0.6665510404332596,0.6665511175972638,0.9468061341134165,-1.205215375368159,-0.2963589282596785,-0.3314584170427046,0.0,0.3121005318853786,0.10492383893183525,0.0,0.0,0.0022129395230472146,0.5476190476190477,0.8,0.9999999999999998,0.07149974982592784,0.07149974982592783,0.0,0.4591416813639036,0.19999999999999973,0.7872340425531915,0.5185185185185185,0.12698412698412695,0.11289436907468103,0.07149987333104355,0.36752770105432164,0.06181388849784681,0.03496280948008036,0.06935073345591047,0.2753563275686297,0.07189097655719107,0.012824478403071242,0.005189693834457344,0.1985782307653738,0.17575757575757578,0.09746279700212437,0.6467329792035941,0.6467302911713884,0.8409946671647492,0.20211787883691157,0.0,0.00013826786104846958
palantir/blueprint,66,90,2025-10-02T08:09:13.189Z,197.82041666666663,74.46055555555556,0.95,2.5,0.4087601900432983,3.4,0.6,600.0,203575296,2035752.96,60.0,0.15,85,20.63573688271605,0.75,28,0.1818181818181818,21.296,40.01996177318079,34268632.35166667,14.172711012906843,1,1371429356.7328866,485679423.1277219,567.1913529588702,16814.735416666663,122145177600.0,1601.5973403268517,1174339163253695.2,200.86573745537092,7225,39132.917250173596,19.131546504238177,14.526376804556516,5.292401988479754,531.25,0.09983361064891846,0.5303427927152922,Medium,Medium,0.0,-0.3305013712173733,-0.47641966636003746,-2.220446049250313e-16,0.0,-0.2270330124842232,-0.17663749555336586,0.4304140269378055,0.1605575176262903,-0.07196299696289113,-0.07196299696289117,-0.6084655483959112,-1.0520402895143643,-0.11749469908920893,0.15776853748161396,0.4487238491360864,-1.6265885795629733,-0.4819563576381149,-0.07196299241788483,-0.18874618341668095,-0.2905900954676011,-0.15158196401370996,-0.36043147351034105,-0.3298835460586551,-0.07188361195236935,-0.19739960576807752,-0.1866356017805799,-0.3370933523539739,-0.15854195467585716,-0.3622847015901233,0.6434607369586597,0.6434607446327288,0.17012906436852201,1.2812177116269146,-0.2963589282596785,-0.31178637020786276,0.0,0.10590516562369001,0.0014245131649154475,0.0,0.0,0.0011612667232815028,0.2698412698412698,0.6,0.9999999999999998,0.06897631568818864,0.06897631568818863,0.0,0.0,0.5999999999999996,0.7340425531914894,0.5,0.0,0.004824490815327439,0.06897644287336246,0.3654338328864317,0.0027330988090375216,0.03360372441610215,0.0029559266688559405,0.10589142996126544,0.06936860567698905,2.7079311603399177e-05,0.00483268086304754,0.19689075764482933,0.5636363636363637,0.011240626788544811,0.6419474198492978,0.6419446968974987,0.693791712010755,0.9155293646717622,0.0,0.0036329132927024168
reduxjs/redux,84,90,2025-10-02T08:09:27.122Z,22.335222222222225,0.0,0.95,2.5,5.379395772496853,3.9,0.1,600.0,34868224,348682.24,65.949,0.1916666666666666,95,13.85484653078403,0.77,49,0.6666666666666666,61.346,5.02351685638844,5869611.230111112,25.12750263949014,1,29486090.95491006,147488671.67739794,126.22843306842373,2121.8461111111114,20920934400.0,25.235721606418796,34452335992646.48,631.3913888975839,9025,498.8621517160495,17.367086514000896,12.761919167270019,3.1499639024857347,471.0743801652894,0.10973211314475874,5.02351685638844,Very High,High,0.0,-0.789589119977715,-0.4860520699924041,-2.220446049250313e-16,0.0,-0.12845287775216993,0.0005315070076830094,-1.6388841794939506,0.1605575176262903,-0.43945263162271575,-0.4394526316227158,-0.09368796297456583,-0.6019803803378333,1.3511890395259079,0.27639149799410545,2.333364015507649,0.6393363108500069,-0.512855925896157,-0.43945258989795266,1.588610096506674,-0.30944251748256996,-0.308814797009525,-0.377881081655891,-0.7831021023127624,-0.439358888430436,-0.19759116723674647,-0.21995991237828574,1.6697024222953762,1.400887107709623,-0.428288624709596,-0.4998696659062223,-0.4998721206248005,-1.3754033875767175,0.7879336673196018,-0.1530325372564305,-0.0741991998409691,0.0,0.011841550565805202,0.0,0.0,0.0,0.01603848509992744,0.3095238095238095,0.1,0.9999999999999998,0.01133026126570586,0.011330261265705858,0.15520075135008216,0.11316872427983521,1.0,0.7553191489361702,0.8888888888888888,0.5925925925925924,0.00025893444068120864,0.011330401950950192,0.7931568203895701,4.2560512659669395e-05,0.010061082299726886,0.00047205549567197664,0.013234877481396264,0.01174684061515825,2.721259654302568e-07,0.00014144867300579112,0.6739158461523339,1.0000000000000002,0.00014327745215334187,0.4049875414094093,0.40498329218003626,0.40086823959838613,0.7739954923835668,0.020374895576929092,0.04583914259425668
reduxjs/redux-toolkit,71,90,2025-10-02T08:09:42.596Z,635.8725378787881,8499.854777777777,0.95,2.5,0.0558645407006061,5.2,0.7,600.0,43160576,431605.76,60.0,0.223972602739726,85,26.714851753349084,0.94,19,0.5342465753424658,11.103,1306.447597171038,7265487.830662101,11.658419665738313,0,9491979118.643919,84704106.20617342,15231.114359115396,54049.16571969699,25896345600.0,1706805.3241539788,52787313417499.08,135.91874910247384,7225,404333.8844284108,17.580438067124902,12.97527017489406,6.456569538028457,363.29039812646374,0.09983361064891846,0.1536842625033713,High,Medium,0.0,0.8154891085129915,0.6135103953315149,-2.220446049250313e-16,0.0,-0.2340318157723504,0.46117091366641016,0.8442736682241566,0.1605575176262903,-0.42138964605355916,-0.42138964605355916,-0.6084655483959112,-0.2530298206201384,-0.11749469908920893,1.284686662350282,-0.3589790793088691,0.02047497519783196,0.636216281236708,-0.4213896387887339,-0.5966764907903792,-0.17650775308455868,-0.33800481789305564,0.219843417624535,0.8186539807641209,-0.42129660859990553,0.009818919733316582,-0.2194238938298691,-0.6398287210043332,-0.15854195467585716,0.26163884201303855,-0.36162265631984164,-0.3616249824121143,1.009947371880682,-0.0956154962403252,-0.2963589282596785,-0.3317030778892131,0.0,0.3407099663103463,0.16261166654578513,0.0,0.0,0.00010504251365075022,0.4126984126984127,0.7,0.9999999999999998,0.014163701316650398,0.014163701316650396,0.0,0.20091324200913235,0.5999999999999996,0.9361702127659574,0.33333333333333337,0.4307458143074582,0.1700397513243881,0.014163836219461785,0.26726489977276485,0.019014450397621393,0.005690428906686696,0.085555378908129,0.3406998378709521,0.014579086786522085,0.029025319507501597,0.00021690672221040663,0.12492909226309759,0.5636363636363637,0.11614192954945377,0.43363979670165187,0.43363569697351556,0.8529617731261437,0.5204861078438026,0.0,9.480502686889957e-05
mobxjs/mobx,68,90,2025-10-02T08:09:56.332Z,429.8242613636364,1766.129099616858,0.95,2.5,0.2334463596181684,3.2,0.3,600.0,21677056,216770.56,78.831,0.2233333333333333,85,29.489669008088548,0.87,38,0.4888888888888889,28.056,314.733829620016,3649098.435722222,19.380911579395487,1,1148494725.335265,70722854.12724277,6099.828522910055,36535.06221590909,13006233600.0,99057.38350728128,13315919393590.37,375.6197336483461,7225,184748.89565679565,16.89176497808876,12.286599359130864,6.065700260696575,364.28571428571433,0.13116638935108155,0.17810460463146432,Medium,Medium,0.0,0.2764451185014223,-0.25758119400377466,-2.220446049250313e-16,0.0,-0.23050992418636226,-0.2475050965777853,-0.8111648969212483,0.1605575176262903,-0.4681865634703171,-0.4681865634703171,1.0210144837219841,-0.25993484936366873,-0.11749469908920893,0.8695063005565623,1.346171547408259,-0.1915028156347524,-0.23940200872791983,-0.4681865152511029,0.6562564692568772,-0.2937220145733041,-0.3445050307574568,-0.14149617017205215,0.27841192632555584,-0.46809169761503633,-0.18555665469217808,-0.22057783031085973,0.4774819928974881,-0.15854195467585716,-0.11350869764170006,-0.8078673344006471,-0.8078697436162774,0.7279783588510591,-0.08745648463814891,0.15732728269714827,-0.33041179473316684,0.0,0.23026392083727518,0.033788012116930395,0.0,0.0,0.0006365486874456293,0.25396825396825395,0.3,0.9999999999999998,0.006822929240975365,0.006822929240975363,0.4912733818580264,0.19917695473251024,0.5999999999999996,0.8617021276595744,0.6851851851851852,0.37530864197530855,0.04066303537417854,0.006823071544518544,0.5687847665918545,0.002286124500465359,0.004717145005156229,0.03412035650695214,0.23025209565438304,0.007241407770071945,0.0016843864423063061,5.4461232182495424e-05,0.3905192678665561,0.5636363636363637,0.05306774996317729,0.34115377130819335,0.34114925783059014,0.7995204220206594,0.5228271049213017,0.06449481570165605,0.00032419532977608664
